name,region,year,income,population,lifeExpectancy
Georgia,Europe & Central Asia,2007,4235.19,4646003.0,71.63
Georgia,Europe & Central Asia,2008,4345.66,4630841.0,71.72
Germany,Europe & Central Asia,1990,24996.14,79380394.0,75.39
Germany,Europe & Central Asia,1991,26127.06,79984244.0,75.61
Germany,Europe & Central Asia,1992,26505.3,80597764.0,76.07
Germany,Europe & Central Asia,1993,26119.46,81132272.0,76.15
Germany,Europe & Central Asia,1994,26720.64,81414164.0,76.47
Germany,Europe & Central Asia,1995,27145.96,81653702.0,76.66
Germany,Europe & Central Asia,1996,27336.47,81890667.0,76.9
Germany,Europe & Central Asia,1997,27788.88,82011073.0,77.35
Germany,Europe & Central Asia,1998,28291.6,82023672.0,77.7
Germany,Europe & Central Asia,1999,28842.66,82074778.0,77.94
Germany,Europe & Central Asia,2000,29726.88,82187909.0,78.21
Germany,Europe & Central Asia,2001,30061.4,82280551.0,78.58
Germany,Europe & Central Asia,2002,30035.8,82350671.0,78.67
Germany,Europe & Central Asia,2003,29952.94,82398326.0,78.75
Germany,Europe & Central Asia,2004,30260.66,82424609.0,79.34
Germany,Europe & Central Asia,2005,30496.0,82431390.0,79.48
Germany,Europe & Central Asia,2006,31511.65,82422299.0,79.81
Germany,Europe & Central Asia,2007,32342.82,82400996.0,79.98
Germany,Europe & Central Asia,2008,32785.53,82369548.0,80.06
Greece,Europe & Central Asia,1990,16851.57,10129603.0,77.15
Greece,Europe & Central Asia,1991,17193.36,10250880.0,77.26
Greece,Europe & Central Asia,1992,17213.67,10325429.0,77.31
Greece,Europe & Central Asia,1993,16868.79,10382995.0,77.31
Greece,Europe & Central Asia,1994,17153.8,10429826.0,77.28
Greece,Europe & Central Asia,1995,17492.91,10457554.0,77.23
Greece,Europe & Central Asia,1996,17894.05,10479420.0,77.2
Greece,Europe & Central Asia,1997,18531.3,10502372.0,77.2
Greece,Europe & Central Asia,1998,19146.38,10520068.0,77.26
Greece,Europe & Central Asia,1999,19803.27,10536749.0,77.37
Greece,Europe & Central Asia,2000,20675.21,10559110.0,77.53
Greece,Europe & Central Asia,2001,21585.57,10581515.0,77.74
Greece,Europe & Central Asia,2002,22416.45,10603863.0,77.97
Greece,Europe & Central Asia,2003,23532.36,10625945.0,78.21
Greece,Europe & Central Asia,2004,24587.16,10647529.0,78.44
Greece,Europe & Central Asia,2005,25520.0,10668354.0,78.67
Greece,Europe & Central Asia,2006,26618.65,10688058.0,78.88
Greece,Europe & Central Asia,2007,27746.49,10706290.0,79.09
Greece,Europe & Central Asia,2008,28242.04,10722816.0,79.3
Hungary,Europe & Central Asia,1990,12308.91,10371878.0,69.41
Hungary,Europe & Central Asia,1991,10851.83,10364737.0,69.46
Hungary,Europe & Central Asia,1992,10535.63,10348684.0,69.21
Hungary,Europe & Central Asia,1993,10494.88,10329012.0,69.25
Hungary,Europe & Central Asia,1994,10821.26,10312714.0,69.68
Hungary,Europe & Central Asia,1995,11000.41,10295874.0,70.08
Hungary,Europe & Central Asia,1996,11169.79,10273591.0,70.67
Hungary,Europe & Central Asia,1997,11712.78,10244684.0,71.07
Hungary,Europe & Central Asia,1998,12319.41,10211127.0,71.0
Hungary,Europe & Central Asia,1999,12874.42,10172673.0,71.14
Hungary,Europe & Central Asia,2000,13592.35,10137449.0,71.86
Hungary,Europe & Central Asia,2001,14185.52,10109467.0,72.49
Hungary,Europe & Central Asia,2002,14843.94,10083313.0,72.61
Hungary,Europe & Central Asia,2003,15506.2,10057745.0,72.63
Hungary,Europe & Central Asia,2004,16291.2,10032375.0,73.04
Hungary,Europe & Central Asia,2005,17014.0,10006835.0,72.99
Hungary,Europe & Central Asia,2006,17725.9,9981334.0,73.45
Hungary,Europe & Central Asia,2007,17916.21,9956108.0,73.45
Hungary,Europe & Central Asia,2008,18068.58,9930915.0,73.48
Iceland,Europe & Central Asia,1990,26372.88,254719.0,77.98
Iceland,Europe & Central Asia,1991,26332.62,256831.0,77.94
Iceland,Europe & Central Asia,1992,25144.39,259012.0,78.77
Iceland,Europe & Central Asia,1993,25030.86,261270.0,78.98
Iceland,Europe & Central Asia,1994,25941.54,266075.0,79.24
Iceland,Europe & Central Asia,1995,25840.49,267527.0,78.04
Iceland,Europe & Central Asia,1996,27027.25,269000.0,78.84
Iceland,Europe & Central Asia,1997,28061.1,271192.0,78.95
Iceland,Europe & Central Asia,1998,29256.7,274000.0,79.67
Iceland,Europe & Central Asia,1999,30042.94,277280.0,79.46
Iceland,Europe & Central Asia,2000,31092.03,281043.0,79.72
Iceland,Europe & Central Asia,2001,31830.54,284812.0,80.64
Iceland,Europe & Central Asia,2002,31163.2,288030.0,80.5
Iceland,Europe & Central Asia,2003,31937.01,291064.0,81.06
Iceland,Europe & Central Asia,2004,34279.18,293966.0,80.95
Iceland,Europe & Central Asia,2005,35630.0,296737.0,81.43
Iceland,Europe & Central Asia,2006,36326.1,299388.0,81.12
Iceland,Europe & Central Asia,2007,37787.48,301931.0,81.31
Iceland,Europe & Central Asia,2008,37782.95,304367.0,81.85
Ireland,Europe & Central Asia,1990,16904.61,3508200.0,74.98
Ireland,Europe & Central Asia,1991,17120.66,3530771.0,75.14
Ireland,Europe & Central Asia,1992,17558.82,3557761.0,75.54
Ireland,Europe & Central Asia,1993,17927.85,3578349.0,75.4
Ireland,Europe & Central Asia,1994,18869.09,3595542.0,75.91
Ireland,Europe & Central Asia,1995,20581.98,3613890.0,75.58
Ireland,Europe & Central Asia,1996,22144.69,3636179.0,75.94
Ireland,Europe & Central Asia,1997,24521.95,3667233.0,76.08
Ireland,Europe & Central Asia,1998,26127.25,3707555.0,76.3
Ireland,Europe & Central Asia,1999,28496.8,3750141.0,76.2
Ireland,Europe & Central Asia,2000,30827.98,3791690.0,76.66
Ireland,Europe & Central Asia,2001,32335.28,3835025.0,77.24
Ireland,Europe & Central Asia,2002,34077.05,3879155.0,77.73
Ireland,Europe & Central Asia,2003,35191.11,3924023.0,78.24
Ireland,Europe & Central Asia,2004,36303.8,3969558.0,78.64
Ireland,Europe & Central Asia,2005,38058.0,4015676.0,79.4
Ireland,Europe & Central Asia,2006,39093.97,4062235.0,79.73
Ireland,Europe & Central Asia,2007,40501.4,4109086.0,79.66
Ireland,Europe & Central Asia,2008,38533.88,4156119.0,79.94
Italy,Europe & Central Asia,1990,21561.42,56742886.0,77.06
Italy,Europe & Central Asia,1991,21755.4,56747462.0,77.07
Italy,Europe & Central Asia,1992,22013.64,56840847.0,77.44
Italy,Europe & Central Asia,1993,21826.22,57026746.0,77.72
Italy,Europe & Central Asia,1994,22471.23,57179460.0,77.93
Italy,Europe & Central Asia,1995,23680.31,57274531.0,78.19
Italy,Europe & Central Asia,1996,23897.55,57367032.0,78.52
Italy,Europe & Central Asia,1997,24675.02,57479469.0,78.82
Italy,Europe & Central Asia,1998,25409.99,57550318.0,78.92
Italy,Europe & Central Asia,1999,26128.82,57603634.0,79.32
Italy,Europe & Central Asia,2000,27160.47,57719337.0,79.73
Italy,Europe & Central Asia,2001,27779.73,57844924.0,80.01
Italy,Europe & Central Asia,2002,27968.1,57926999.0,80.25
Italy,Europe & Central Asia,2003,27839.64,57998353.0,80.33
Italy,Europe & Central Asia,2004,27887.57,58057477.0,81.19
Italy,Europe & Central Asia,2005,27750.0,58103033.0,81.18
Italy,Europe & Central Asia,2006,28141.34,58133509.0,81.59
Italy,Europe & Central Asia,2007,28342.66,58147733.0,81.11
Italy,Europe & Central Asia,2008,27753.8,58145321.0,81.24
Kazakhstan,Europe & Central Asia,1990,7085.5,16398131.0,66.73
Kazakhstan,Europe & Central Asia,1991,6265.36,16504750.0,66.27
Kazakhstan,Europe & Central Asia,1992,5919.91,16542063.0,65.71
Kazakhstan,Europe & Central Asia,1993,5404.83,16451625.0,65.09
Kazakhstan,Europe & Central Asia,1994,4802.48,16182154.0,64.49
Kazakhstan,Europe & Central Asia,1995,4492.99,15878488.0,63.95
Kazakhstan,Europe & Central Asia,1996,4567.93,15696091.0,63.54
Kazakhstan,Europe & Central Asia,1997,4709.06,15484518.0,63.3
Kazakhstan,Europe & Central Asia,1998,4691.52,15247098.0,63.24
Kazakhstan,Europe & Central Asia,1999,4870.09,15084623.0,63.33
Kazakhstan,Europe & Central Asia,2000,5366.02,15032140.0,63.56
Kazakhstan,Europe & Central Asia,2001,6082.3,15052250.0,63.87
Kazakhstan,Europe & Central Asia,2002,6667.3,15077224.0,64.18
Kazakhstan,Europe & Central Asia,2003,7272.72,15107581.0,64.45
Kazakhstan,Europe & Central Asia,2004,7930.09,15143704.0,64.64
Kazakhstan,Europe & Central Asia,2005,8699.0,15185844.0,64.77
Kazakhstan,Europe & Central Asia,2006,9437.71,15233244.0,64.86
Kazakhstan,Europe & Central Asia,2007,10185.05,15284929.0,64.93
Kazakhstan,Europe & Central Asia,2008,10500.47,15340533.0,65.03
Latvia,Europe & Central Asia,1990,10217.78,2663590.0,69.51
Latvia,Europe & Central Asia,1991,8960.02,2651308.0,69.24
Latvia,Europe & Central Asia,1992,6151.51,2615869.0,68.57
Latvia,Europe & Central Asia,1993,5948.96,2565708.0,66.78
Latvia,Europe & Central Asia,1994,6169.9,2523532.0,65.53
Latvia,Europe & Central Asia,1995,6191.8,2488008.0,66.33
Latvia,Europe & Central Asia,1996,6488.44,2460277.0,68.92
Latvia,Europe & Central Asia,1997,7143.44,2435967.0,69.55
Latvia,Europe & Central Asia,1998,7604.97,2413173.0,69.19
Latvia,Europe & Central Asia,1999,8028.97,2393657.0,69.98
Latvia,Europe & Central Asia,2000,8649.22,2376178.0,70.57
Latvia,Europe & Central Asia,2001,9396.42,2358232.0,70.32
Latvia,Europe & Central Asia,2002,10094.47,2340205.0,70.67
Latvia,Europe & Central Asia,2003,10879.77,2322943.0,71.17
Latvia,Europe & Central Asia,2004,11888.05,2306306.0,71.5
Latvia,Europe & Central Asia,2005,13218.0,2290237.0,71.24
Latvia,Europe & Central Asia,2006,14911.56,2274735.0,71.14
Latvia,Europe & Central Asia,2007,16494.88,2259810.0,71.2
Latvia,Europe & Central Asia,2008,15816.36,2245423.0,72.52
Lithuania,Europe & Central Asia,1990,13148.26,3694836.0,71.37
Lithuania,Europe & Central Asia,1991,12374.36,3702136.0,70.55
Lithuania,Europe & Central Asia,1992,9743.51,3700278.0,70.4
Lithuania,Europe & Central Asia,1993,8190.02,3689004.0,69.01
Lithuania,Europe & Central Asia,1994,7406.2,3679636.0,68.58
Lithuania,Europe & Central Asia,1995,7804.17,3673577.0,69.02
Lithuania,Europe & Central Asia,1996,8182.69,3668316.0,70.15
Lithuania,Europe & Central Asia,1997,8764.9,3664372.0,70.99
Lithuania,Europe & Central Asia,1998,9412.97,3661168.0,71.32
Lithuania,Europe & Central Asia,1999,9259.81,3658454.0,71.71
Lithuania,Europe & Central Asia,2000,9631.65,3654387.0,72.18
Lithuania,Europe & Central Asia,2001,10272.37,3645747.0,71.79
Lithuania,Europe & Central Asia,2002,11008.68,3633232.0,71.98
Lithuania,Europe & Central Asia,2003,12120.35,3620094.0,72.24
Lithuania,Europe & Central Asia,2004,13049.48,3607899.0,72.23
Lithuania,Europe & Central Asia,2005,14085.0,3596617.0,71.7
Lithuania,Europe & Central Asia,2006,15280.33,3585906.0,71.47
Lithuania,Europe & Central Asia,2007,16875.86,3575439.0,71.39
Lithuania,Europe & Central Asia,2008,17432.25,3565205.0,71.84
Luxembourg,Europe & Central Asia,1990,42467.64,382966.0,75.39
Luxembourg,Europe & Central Asia,1991,45750.52,387152.0,75.47
Luxembourg,Europe & Central Asia,1992,45854.36,392552.0,75.16
Luxembourg,Europe & Central Asia,1993,47055.53,398084.0,75.74
Luxembourg,Europe & Central Asia,1994,48284.01,403756.0,76.36
Luxembourg,Europe & Central Asia,1995,48165.26,409704.0,76.47
Luxembourg,Europe & Central Asia,1996,49005.59,415566.0,76.49
Luxembourg,Europe & Central Asia,1997,52622.9,421014.0,76.81
Luxembourg,Europe & Central Asia,1998,55788.96,426495.0,77.0
Luxembourg,Europe & Central Asia,1999,59349.52,432527.0,77.67
Luxembourg,Europe & Central Asia,2000,63924.16,438777.0,77.82
Luxembourg,Europe & Central Asia,2001,63932.84,444779.0,77.95
Luxembourg,Europe & Central Asia,2002,64421.03,450786.0,78.08
Luxembourg,Europe & Central Asia,2003,65308.34,456764.0,77.96
Luxembourg,Europe & Central Asia,2004,67283.43,462690.0,79.26
Luxembourg,Europe & Central Asia,2005,70014.0,468571.0,79.56
Luxembourg,Europe & Central Asia,2006,72742.03,474413.0,79.44
Luxembourg,Europe & Central Asia,2007,76273.6,480222.0,79.36
Luxembourg,Europe & Central Asia,2008,74985.91,486006.0,79.56
"Macedonia, FYR",Europe & Central Asia,1990,7526.79,1861361.0,71.36
"Macedonia, FYR",Europe & Central Asia,1991,7497.53,1867710.0,71.55
"Macedonia, FYR",Europe & Central Asia,1992,6964.03,1889358.0,71.73
"Macedonia, FYR",Europe & Central Asia,1993,6409.96,1917563.0,71.89
"Macedonia, FYR",Europe & Central Asia,1994,6266.98,1935034.0,72.05
"Macedonia, FYR",Europe & Central Asia,1995,6166.63,1954048.0,72.2
"Macedonia, FYR",Europe & Central Asia,1996,6208.04,1971102.0,72.35
"Macedonia, FYR",Europe & Central Asia,1997,6266.31,1984860.0,72.51
"Macedonia, FYR",Europe & Central Asia,1998,6446.95,1995474.0,72.67
"Macedonia, FYR",Europe & Central Asia,1999,6697.62,2004985.0,72.83
"Macedonia, FYR",Europe & Central Asia,2000,6975.62,2014512.0,73.01
"Macedonia, FYR",Europe & Central Asia,2001,6637.34,2023912.0,73.18
"Macedonia, FYR",Europe & Central Asia,2002,6675.89,2030445.0,73.35
"Macedonia, FYR",Europe & Central Asia,2003,6847.63,2035145.0,73.51
"Macedonia, FYR",Europe & Central Asia,2004,7113.23,2040085.0,73.67
"Macedonia, FYR",Europe & Central Asia,2005,7393.0,2045262.0,73.82
"Macedonia, FYR",Europe & Central Asia,2006,7658.59,2050554.0,73.97
"Macedonia, FYR",Europe & Central Asia,2007,8086.19,2055915.0,74.11
"Macedonia, FYR",Europe & Central Asia,2008,8449.03,2061315.0,74.25
Malta,Europe & Central Asia,1990,13494.44,359107.0,75.68
Malta,Europe & Central Asia,1991,14216.34,362579.0,75.93
Malta,Europe & Central Asia,1992,14745.52,365897.0,76.16
Malta,Europe & Central Asia,1993,15256.63,370008.0,76.39
Malta,Europe & Central Asia,1994,15975.12,373606.0,76.61
Malta,Europe & Central Asia,1995,16779.82,376893.0,76.83
Malta,Europe & Central Asia,1996,17357.5,379962.0,77.07
Malta,Europe & Central Asia,1997,18048.17,382953.0,77.31
Malta,Europe & Central Asia,1998,18581.03,385608.0,77.55
Malta,Europe & Central Asia,1999,19172.83,387799.0,77.81
Malta,Europe & Central Asia,2000,20276.2,389947.0,78.06
Malta,Europe & Central Asia,2001,19797.46,391873.0,78.32
Malta,Europe & Central Asia,2002,20162.83,393515.0,78.57
Malta,Europe & Central Asia,2003,19966.69,395178.0,78.81
Malta,Europe & Central Asia,2004,19874.0,396851.0,79.04
Malta,Europe & Central Asia,2005,20410.0,398534.0,79.25
Malta,Europe & Central Asia,2006,21003.11,400214.0,79.44
Malta,Europe & Central Asia,2007,21666.88,401880.0,79.61
Malta,Europe & Central Asia,2008,21934.71,403532.0,79.77
Moldova,Europe & Central Asia,1990,4903.83,4397798.0,67.56
Moldova,Europe & Central Asia,1991,4018.45,4427569.0,67.51
Moldova,Europe & Central Asia,1992,2839.94,4448083.0,67.38
Moldova,Europe & Central Asia,1993,2798.54,4459725.0,67.2
Moldova,Europe & Central Asia,1994,1932.28,4463208.0,66.99
Moldova,Europe & Central Asia,1995,1906.77,4459595.0,66.79
Moldova,Europe & Central Asia,1996,1797.92,4450539.0,66.64
Moldova,Europe & Central Asia,1997,1830.29,4441779.0,66.55
Moldova,Europe & Central Asia,1998,1713.62,4435827.0,66.54
Moldova,Europe & Central Asia,1999,1656.77,4432040.0,66.61
Moldova,Europe & Central Asia,2000,1692.09,4430654.0,66.76
Moldova,Europe & Central Asia,2001,1794.94,4431570.0,66.97
Moldova,Europe & Central Asia,2002,1933.65,4434547.0,67.21
Moldova,Europe & Central Asia,2003,2053.17,4439502.0,67.45
Moldova,Europe & Central Asia,2004,2201.64,4446455.0,67.7
Moldova,Europe & Central Asia,2005,2362.0,4455421.0,67.92
Moldova,Europe & Central Asia,2006,2482.25,4466706.0,68.13
Moldova,Europe & Central Asia,2007,2562.96,4480560.0,68.33
Moldova,Europe & Central Asia,2008,2769.37,4496774.0,68.53
Montenegro,Europe & Central Asia,1990,10455.67,583202.0,75.56
Montenegro,Europe & Central Asia,1991,9245.92,590872.0,75.75
Montenegro,Europe & Central Asia,1992,7003.34,621621.0,75.9
Montenegro,Europe & Central Asia,1993,4393.42,635875.0,75.97
Montenegro,Europe & Central Asia,1994,4398.21,653213.0,75.98
Montenegro,Europe & Central Asia,1995,4947.29,670608.0,75.91
Montenegro,Europe & Central Asia,1996,6193.74,683946.0,75.77
Montenegro,Europe & Central Asia,1997,6465.61,692651.0,75.58
Montenegro,Europe & Central Asia,1998,6637.47,701246.0,75.36
Montenegro,Europe & Central Asia,1999,6013.14,720412.0,75.13
Montenegro,Europe & Central Asia,2000,6185.69,732302.0,74.89
Montenegro,Europe & Central Asia,2001,6311.82,726462.0,74.66
Montenegro,Europe & Central Asia,2002,6557.19,720230.0,74.44
Montenegro,Europe & Central Asia,2003,6892.3,713614.0,74.25
Montenegro,Europe & Central Asia,2004,7374.97,706577.0,74.09
Montenegro,Europe & Central Asia,2005,7833.0,699259.0,74.0
Montenegro,Europe & Central Asia,2006,10315.88,691871.0,73.98
Montenegro,Europe & Central Asia,2007,11428.36,684736.0,74.03
Montenegro,Europe & Central Asia,2008,12257.79,678177.0,74.15
Netherlands,Europe & Central Asia,1990,24902.12,14951510.0,77.05
Netherlands,Europe & Central Asia,1991,25383.24,15066220.0,77.21
Netherlands,Europe & Central Asia,1992,25713.88,15174244.0,77.42
Netherlands,Europe & Central Asia,1993,25958.69,15274942.0,77.11
Netherlands,Europe & Central Asia,1994,26648.08,15382198.0,77.6
Netherlands,Europe & Central Asia,1995,27423.96,15459054.0,77.64
Netherlands,Europe & Central Asia,1996,28344.59,15527809.0,77.65
Netherlands,Europe & Central Asia,1997,29491.94,15604464.0,78.03
Netherlands,Europe & Central Asia,1998,30566.5,15699259.0,78.12
Netherlands,Europe & Central Asia,1999,31895.29,15801947.0,78.07
Netherlands,Europe & Central Asia,2000,33000.17,15907853.0,78.24
Netherlands,Europe & Central Asia,2001,33482.67,16017445.0,78.45
Netherlands,Europe & Central Asia,2002,33406.92,16122830.0,78.53
Netherlands,Europe & Central Asia,2003,33454.56,16223248.0,78.79
Netherlands,Europe & Central Asia,2004,34181.87,16318199.0,79.38
Netherlands,Europe & Central Asia,2005,34724.0,16407491.0,79.65
Netherlands,Europe & Central Asia,2006,35845.52,16491461.0,80.0
Netherlands,Europe & Central Asia,2007,36535.43,16570613.0,79.82
Netherlands,Europe & Central Asia,2008,37069.42,16645313.0,80.02
Norway,Europe & Central Asia,1990,31162.0,4242006.0,76.41
Norway,Europe & Central Asia,1991,32200.0,4261733.0,76.93
Norway,Europe & Central Asia,1992,33135.0,4286357.0,77.32
Norway,Europe & Central Asia,1993,33900.0,4311964.0,77.28
Norway,Europe & Central Asia,1994,35547.0,4336638.0,77.86
Norway,Europe & Central Asia,1995,36975.0,4359101.0,77.89
Norway,Europe & Central Asia,1996,38795.0,4381277.0,78.31
Norway,Europe & Central Asia,1997,40659.0,4405672.0,78.32
Norway,Europe & Central Asia,1998,41358.0,4432718.0,78.49
Norway,Europe & Central Asia,1999,42008.0,4463377.0,78.47
Norway,Europe & Central Asia,2000,43174.0,4492400.0,78.76
Norway,Europe & Central Asia,2001,43888.0,4515195.0,78.98
Norway,Europe & Central Asia,2002,44429.0,4535591.0,79.05
Norway,Europe & Central Asia,2003,44767.0,4555400.0,79.61
Norway,Europe & Central Asia,2004,46387.0,4574560.0,80.06
Norway,Europe & Central Asia,2005,47551.0,4593041.0,80.29
Norway,Europe & Central Asia,2006,48218.0,4610820.0,80.55
Norway,Europe & Central Asia,2007,49013.0,4627926.0,80.61
Norway,Europe & Central Asia,2008,49221.0,4644457.0,80.67
Poland,Europe & Central Asia,1990,8172.11,38119408.0,70.75
Poland,Europe & Central Asia,1991,7572.21,38253222.0,70.45
Poland,Europe & Central Asia,1992,7738.88,38370697.0,70.99
Poland,Europe & Central Asia,1993,8007.93,38467746.0,71.51
Poland,Europe & Central Asia,1994,8414.16,38548296.0,71.82
Poland,Europe & Central Asia,1995,8986.89,38600642.0,72.05
Poland,Europe & Central Asia,1996,9518.9,38629842.0,72.39
Poland,Europe & Central Asia,1997,10159.58,38654957.0,72.75
Poland,Europe & Central Asia,1998,10716.13,38668756.0,73.13
Poland,Europe & Central Asia,1999,11208.8,38665539.0,73.18
Poland,Europe & Central Asia,2000,11680.79,38654164.0,73.91
Poland,Europe & Central Asia,2001,11825.87,38643641.0,74.33
Poland,Europe & Central Asia,2002,12002.24,38625976.0,74.67
Poland,Europe & Central Asia,2003,12472.53,38602853.0,74.85
Poland,Europe & Central Asia,2004,13146.01,38580445.0,75.02
Poland,Europe & Central Asia,2005,13573.0,38557984.0,75.15
Poland,Europe & Central Asia,2006,14427.4,38536869.0,75.35
Poland,Europe & Central Asia,2007,15414.7,38518241.0,75.52
